[run number],influence-chance,cell-standard,baseline-dev,nchoices,services-normally-distributed,performance-dev,[step],avesatis
519,0,0,1,18,TRUE,10,80,-0.028833159
520,0,0,1,20,TRUE,10,80,0.302864855
529,0,0,1,8,TRUE,20,80,-0.356825838
530,0,0,1,10,TRUE,20,80,0.308508916
521,0,0,1,22,TRUE,10,80,-0.1664222
522,0,0,1,24,TRUE,10,80,-0.454766733
523,0,0,1,26,TRUE,10,80,-0.282087785
531,0,0,1,12,TRUE,20,80,-0.031165484
532,0,0,1,14,TRUE,20,80,0.261556665
524,0,0,1,28,TRUE,10,80,0.26938545
533,0,0,1,16,TRUE,20,80,-0.141501647
541,0,0,1,2,TRUE,30,80,0.03176106
525,0,0,1,30,TRUE,10,80,0.111491719
534,0,0,1,18,TRUE,20,80,0.159568568
542,0,0,1,4,TRUE,30,80,0.026592451
543,0,0,1,6,TRUE,30,80,0.519127783
535,0,0,1,20,TRUE,20,80,0.300798664
536,0,0,1,22,TRUE,20,80,0.193989784
544,0,0,1,8,TRUE,30,80,0.216348429
537,0,0,1,24,TRUE,20,80,0.256967555
545,0,0,1,10,TRUE,30,80,-0.129943432
546,0,0,1,12,TRUE,30,80,0.086051632
547,0,0,1,14,TRUE,30,80,-0.262812899
