[run number],influence-chance,cell-standard,baseline-dev,nchoices,services-normally-distributed,performance-dev,[step],avesatis
247,0,0,1,14,TRUE,1.6,20,-3.12E-04
240,0,0,1,30,TRUE,1.5,20,0.14479466
258,0,0,1,6,TRUE,1.7,20,1.229050255
250,0,0,1,20,TRUE,1.6,20,0.409951623
249,0,0,1,18,TRUE,1.6,20,0.491536731
259,0,0,1,8,TRUE,1.7,20,0.145652136
252,0,0,1,24,TRUE,1.6,20,0.318047975
251,0,0,1,22,TRUE,1.6,20,0.80542884
260,0,0,1,10,TRUE,1.7,20,-0.242186856
262,0,0,1,14,TRUE,1.7,20,0.327359189
261,0,0,1,12,TRUE,1.7,20,0.043080518
263,0,0,1,16,TRUE,1.7,20,0.992688159
253,0,0,1,26,TRUE,1.6,20,0.716041968
264,0,0,1,18,TRUE,1.7,20,0.190647201
255,0,0,1,30,TRUE,1.6,20,0.453375545
254,0,0,1,28,TRUE,1.6,20,0.277866989
271,0,0,1,2,TRUE,1.8,20,-0.767892644
272,0,0,1,4,TRUE,1.8,20,0.645845642
265,0,0,1,20,TRUE,1.7,20,0.456769357
267,0,0,1,24,TRUE,1.7,20,0.614707787
273,0,0,1,6,TRUE,1.8,20,0.621802219
274,0,0,1,8,TRUE,1.8,20,0.420047173
266,0,0,1,22,TRUE,1.7,20,0.545363622
268,0,0,1,26,TRUE,1.7,20,0.446448584
276,0,0,1,12,TRUE,1.8,20,1.287819331
275,0,0,1,10,TRUE,1.8,20,0.254137149
270,0,0,1,30,TRUE,1.7,20,0.075801776
278,0,0,1,16,TRUE,1.8,20,0.78536208
269,0,0,1,28,TRUE,1.7,20,0.708719971
277,0,0,1,14,TRUE,1.8,20,0.236157708
286,0,0,1,2,TRUE,1.9,20,1.111255609
279,0,0,1,18,TRUE,1.8,20,0.009182995
287,0,0,1,4,TRUE,1.9,20,0.278995223
288,0,0,1,6,TRUE,1.9,20,-0.077516161
281,0,0,1,22,TRUE,1.8,20,0.088483208
280,0,0,1,20,TRUE,1.8,20,0.592427962
289,0,0,1,8,TRUE,1.9,20,0.701096088
290,0,0,1,10,TRUE,1.9,20,-0.166369054
292,0,0,1,14,TRUE,1.9,20,0.206982509
291,0,0,1,12,TRUE,1.9,20,-0.14154637
284,0,0,1,28,TRUE,1.8,20,0.218561752
282,0,0,1,24,TRUE,1.8,20,0.584690189
283,0,0,1,26,TRUE,1.8,20,0.148076226
301,0,0,1,2,TRUE,2,20,0.306566019
293,0,0,1,16,TRUE,1.9,20,0.560035191
285,0,0,1,30,TRUE,1.8,20,0.437753049
295,0,0,1,20,TRUE,1.9,20,0.20996177
302,0,0,1,4,TRUE,2,20,0.561722425
303,0,0,1,6,TRUE,2,20,0.270072863
294,0,0,1,18,TRUE,1.9,20,0.076649224
296,0,0,1,22,TRUE,1.9,20,0.644771786
304,0,0,1,8,TRUE,2,20,1.113675748
305,0,0,1,10,TRUE,2,20,1.119308189
297,0,0,1,24,TRUE,1.9,20,0.533082824
298,0,0,1,26,TRUE,1.9,20,0.832444017
306,0,0,1,12,TRUE,2,20,1.795461836
307,0,0,1,14,TRUE,2,20,0.928034795
299,0,0,1,28,TRUE,1.9,20,0.92048663
308,0,0,1,16,TRUE,2,20,0.330667321
316,0,0,1,2,TRUE,2.1,20,0.534783291
300,0,0,1,30,TRUE,1.9,20,0.267915467
317,0,0,1,4,TRUE,2.1,20,-2.02E-04
309,0,0,1,18,TRUE,2,20,0.447328256
310,0,0,1,20,TRUE,2,20,0.556902925
318,0,0,1,6,TRUE,2.1,20,-0.350983238
319,0,0,1,8,TRUE,2.1,20,0.674975887
311,0,0,1,22,TRUE,2,20,0.749128092
320,0,0,1,10,TRUE,2.1,20,0.626752429
312,0,0,1,24,TRUE,2,20,0.589977824
313,0,0,1,26,TRUE,2,20,0.332139767
321,0,0,1,12,TRUE,2.1,20,0.54764577
314,0,0,1,28,TRUE,2,20,0.549643765
331,0,0,1,2,TRUE,2.2,20,0.389286223
315,0,0,1,30,TRUE,2,20,0.903619855
322,0,0,1,14,TRUE,2.1,20,0.378715772
323,0,0,1,16,TRUE,2.1,20,0.216159888
324,0,0,1,18,TRUE,2.1,20,0.548785144
332,0,0,1,4,TRUE,2.2,20,0.895044803
325,0,0,1,20,TRUE,2.1,20,0.345075561
334,0,0,1,8,TRUE,2.2,20,0.4097155
333,0,0,1,6,TRUE,2.2,20,-0.593854661
326,0,0,1,22,TRUE,2.1,20,0.013437274
335,0,0,1,10,TRUE,2.2,20,1.288954914
327,0,0,1,24,TRUE,2.1,20,0.646891849
336,0,0,1,12,TRUE,2.2,20,0.428878201
328,0,0,1,26,TRUE,2.1,20,1.057934721
329,0,0,1,28,TRUE,2.1,20,0.640079771
337,0,0,1,14,TRUE,2.2,20,0.424137528
346,0,0,1,2,TRUE,2.3,20,-1.415364529
330,0,0,1,30,TRUE,2.1,20,0.692658836
338,0,0,1,16,TRUE,2.2,20,0.397136653
347,0,0,1,4,TRUE,2.3,20,1.269441964
348,0,0,1,6,TRUE,2.3,20,0.904548936
340,0,0,1,20,TRUE,2.2,20,0.550016112
339,0,0,1,18,TRUE,2.2,20,-0.208327124
341,0,0,1,22,TRUE,2.2,20,-0.247244764
349,0,0,1,8,TRUE,2.3,20,0.045310942
342,0,0,1,24,TRUE,2.2,20,0.502506206
350,0,0,1,10,TRUE,2.3,20,-0.376370114
343,0,0,1,26,TRUE,2.2,20,0.345327738
351,0,0,1,12,TRUE,2.3,20,0.316660669
344,0,0,1,28,TRUE,2.2,20,0.415789915
352,0,0,1,14,TRUE,2.3,20,0.498101272
353,0,0,1,16,TRUE,2.3,20,0.665408639
345,0,0,1,30,TRUE,2.2,20,0.484287515
361,0,0,1,2,TRUE,2.4,20,0.615767548
362,0,0,1,4,TRUE,2.4,20,0.555341213
354,0,0,1,18,TRUE,2.3,20,0.470342112
355,0,0,1,20,TRUE,2.3,20,0.39284978
356,0,0,1,22,TRUE,2.3,20,0.316570208
363,0,0,1,6,TRUE,2.4,20,-0.96174256
364,0,0,1,8,TRUE,2.4,20,0.025173792
365,0,0,1,10,TRUE,2.4,20,0.180337803
357,0,0,1,24,TRUE,2.3,20,0.102449564
366,0,0,1,12,TRUE,2.4,20,0.262947759
358,0,0,1,26,TRUE,2.3,20,0.424984209
367,0,0,1,14,TRUE,2.4,20,0.505630879
368,0,0,1,16,TRUE,2.4,20,-0.182090423
360,0,0,1,30,TRUE,2.3,20,-0.061202637
369,0,0,1,18,TRUE,2.4,20,0.623535153
376,0,0,1,2,TRUE,2.5,20,-1.252805108
