[run number],influence-chance,cell-standard,baseline-dev,nchoices,services-normally-distributed,performance-dev,[step],avesatis
7180,0,0,100,20,FALSE,50,5,13.17239379
7179,0,0,100,18,FALSE,50,5,13.4473073
7189,0,0,100,8,FALSE,60,5,12.91486291
7190,0,0,100,10,FALSE,60,5,12.99357208
7183,0,0,100,26,FALSE,50,5,14.46280992
7184,0,0,100,28,FALSE,50,5,15.18382478
7182,0,0,100,24,FALSE,50,5,14.27915519
7181,0,0,100,22,FALSE,50,5,13.02418121
7191,0,0,100,12,FALSE,60,5,12.40921613
7193,0,0,100,16,FALSE,60,5,10.71013162
7192,0,0,100,14,FALSE,60,5,13.17722681
7185,0,0,100,30,FALSE,50,5,15.85921915
7201,0,0,100,2,FALSE,70,5,25.94123049
7195,0,0,100,20,FALSE,60,5,12.76642018
7202,0,0,100,4,FALSE,70,5,15.84022039
7194,0,0,100,18,FALSE,60,5,11.02198455
7203,0,0,100,6,FALSE,70,5,14.09550046
7197,0,0,100,24,FALSE,60,5,12.42264543
7204,0,0,100,8,FALSE,70,5,12.12777122
7198,0,0,100,26,FALSE,60,5,11.45454545
7196,0,0,100,22,FALSE,60,5,9.862696226
7205,0,0,100,10,FALSE,70,5,11.14682175
7206,0,0,100,12,FALSE,70,5,11.30728775
7199,0,0,100,28,FALSE,60,5,11.21484202
7207,0,0,100,14,FALSE,70,5,10.40121495
7200,0,0,100,30,FALSE,60,5,11.70165606
7208,0,0,100,16,FALSE,70,5,11.61003979
7216,0,0,100,2,FALSE,80,5,22.72727273
7217,0,0,100,4,FALSE,80,5,13.17722681
7209,0,0,100,18,FALSE,70,5,10.96256684
7218,0,0,100,6,FALSE,80,5,10.2020202
7219,0,0,100,8,FALSE,80,5,11.06519743
7210,0,0,100,20,FALSE,70,5,9.707119037
7220,0,0,100,10,FALSE,80,5,10.56524844
7211,0,0,100,22,FALSE,70,5,8.052385325
7221,0,0,100,12,FALSE,80,5,8.585858586
7213,0,0,100,26,FALSE,70,5,11.52066116
7212,0,0,100,24,FALSE,70,5,7.986984469
7222,0,0,100,14,FALSE,80,5,9.200395564
7214,0,0,100,28,FALSE,70,5,10.58225351
7223,0,0,100,16,FALSE,80,5,9.700030609
7231,0,0,100,2,FALSE,90,5,23.09458219
7215,0,0,100,30,FALSE,70,5,11.05886451
7232,0,0,100,4,FALSE,90,5,12.22834405
7224,0,0,100,18,FALSE,80,5,9.142224383
7225,0,0,100,20,FALSE,80,5,8.411869895
7233,0,0,100,6,FALSE,90,5,9.357208448
7234,0,0,100,8,FALSE,90,5,9.228650138
7226,0,0,100,22,FALSE,80,5,7.759412305
7235,0,0,100,10,FALSE,90,5,8.494031221
7236,0,0,100,12,FALSE,90,5,8.978211871
7227,0,0,100,24,FALSE,80,5,8.178624187
7228,0,0,100,26,FALSE,80,5,8.28466483
7237,0,0,100,14,FALSE,90,5,7.314402769
7230,0,0,100,30,FALSE,80,5,6.869636807
7238,0,0,100,16,FALSE,90,5,9.069482706
7229,0,0,100,28,FALSE,80,5,8.429411965
7246,0,0,100,2,FALSE,100,5,18.59504132
7239,0,0,100,18,FALSE,90,5,8.202344299
7247,0,0,100,4,FALSE,100,5,10.57545148
7240,0,0,100,20,FALSE,90,5,9.247982214
7248,0,0,100,6,FALSE,100,5,9.173553719
7241,0,0,100,22,FALSE,90,5,6.928593292
7249,0,0,100,8,FALSE,100,5,8.507149416
7242,0,0,100,24,FALSE,90,5,8.050864375
7250,0,0,100,10,FALSE,100,5,7.606366697
7243,0,0,100,26,FALSE,90,5,8.817263545
7251,0,0,100,12,FALSE,100,5,7.892979381
7261,0,0,100,2,FALSE,0,5,48.7144169
7244,0,0,100,28,FALSE,90,5,7.837635615
7252,0,0,100,14,FALSE,100,5,7.081302536
7245,0,0,100,30,FALSE,90,5,7.939900573
7253,0,0,100,16,FALSE,100,5,7.251300888
7254,0,0,100,18,FALSE,100,5,5.895856965
7255,0,0,100,20,FALSE,100,5,6.473829201
7262,0,0,100,4,FALSE,0,5,32.46097337
7263,0,0,100,6,FALSE,0,5,29.87144169
7264,0,0,100,8,FALSE,0,5,27.64659583
7256,0,0,100,22,FALSE,100,5,7.422711968
7257,0,0,100,24,FALSE,100,5,6.038647343
7265,0,0,100,10,FALSE,0,5,27.15539231
7258,0,0,100,26,FALSE,100,5,6.345270891
7259,0,0,100,28,FALSE,100,5,8.657279869
7260,0,0,100,30,FALSE,100,5,5.764541971
7266,0,0,100,12,FALSE,0,5,26.1415811
7267,0,0,100,14,FALSE,0,5,26.00480328
7268,0,0,100,16,FALSE,0,5,25.47597184
7276,0,0,100,2,FALSE,10,5,48.89807163
7269,0,0,100,18,FALSE,0,5,25.76297737
7277,0,0,100,4,FALSE,10,5,33.65472911
7270,0,0,100,20,FALSE,0,5,26.03305785
7278,0,0,100,6,FALSE,10,5,29.1184573
7279,0,0,100,8,FALSE,10,5,28.19756002
7271,0,0,100,22,FALSE,0,5,24.88302943
7272,0,0,100,24,FALSE,0,5,25.09881423
7280,0,0,100,10,FALSE,10,5,27.70635649
7281,0,0,100,12,FALSE,10,5,27.29359713
7273,0,0,100,26,FALSE,0,5,24.90909091
7282,0,0,100,14,FALSE,10,5,26.69704033
7274,0,0,100,28,FALSE,0,5,25.66914941
7291,0,0,100,2,FALSE,20,5,47.61248852
7283,0,0,100,16,FALSE,10,5,27.9859198
7284,0,0,100,18,FALSE,10,5,27.25922325
7292,0,0,100,4,FALSE,20,5,31.72635445
7275,0,0,100,30,FALSE,0,5,25.45042906
7293,0,0,100,6,FALSE,20,5,28.78787879
7285,0,0,100,20,FALSE,10,5,26.42453241
7286,0,0,100,22,FALSE,10,5,26.64524028
7294,0,0,100,8,FALSE,20,5,28.13196904
7288,0,0,100,26,FALSE,10,5,26.77134986
7295,0,0,100,10,FALSE,20,5,26.16569738
7287,0,0,100,24,FALSE,10,5,27.24278357
7289,0,0,100,28,FALSE,10,5,26.79828589
7290,0,0,100,30,FALSE,10,5,26.19771382
7296,0,0,100,12,FALSE,20,5,25.55722514
7298,0,0,100,16,FALSE,20,5,24.29445975
7297,0,0,100,14,FALSE,20,5,25.92003956
7306,0,0,100,2,FALSE,30,5,44.85766758
7299,0,0,100,18,FALSE,20,5,25.18500513
7307,0,0,100,4,FALSE,30,5,27.47168656
7300,0,0,100,20,FALSE,20,5,24.42849548
7308,0,0,100,6,FALSE,30,5,24.60055096
7301,0,0,100,22,FALSE,20,5,25.52582098
7309,0,0,100,8,FALSE,30,5,23.16017316
7302,0,0,100,24,FALSE,20,5,24.27636044
7310,0,0,100,10,FALSE,30,5,21.12539537
7303,0,0,100,26,FALSE,20,5,24.34343434
7311,0,0,100,12,FALSE,30,5,23.05284247
7304,0,0,100,28,FALSE,20,5,24.23732272
7312,0,0,100,14,FALSE,30,5,21.46288055
7305,0,0,100,30,FALSE,20,5,24.63348216
7321,0,0,100,2,FALSE,40,5,37.78696051
7313,0,0,100,16,FALSE,30,5,20.5295378
7314,0,0,100,18,FALSE,30,5,19.62674877
7322,0,0,100,4,FALSE,40,5,21.87021732
7315,0,0,100,20,FALSE,30,5,21.8379972
7324,0,0,100,8,FALSE,40,5,18.93611439
7323,0,0,100,6,FALSE,40,5,20.94582185
7325,0,0,100,10,FALSE,40,5,17.81961024
7316,0,0,100,22,FALSE,30,5,21.49853513
7317,0,0,100,24,FALSE,30,5,21.15822254
7318,0,0,100,26,FALSE,30,5,19.79981635
7326,0,0,100,12,FALSE,40,5,17.86877035
7327,0,0,100,14,FALSE,40,5,16.69492124
7320,0,0,100,30,FALSE,30,5,21.05854786
7319,0,0,100,28,FALSE,30,5,19.32966024
7336,0,0,100,2,FALSE,50,5,32.36914601
7328,0,0,100,16,FALSE,40,5,18.93174166
7329,0,0,100,18,FALSE,40,5,16.55863447
7337,0,0,100,4,FALSE,50,5,19.88062443
7338,0,0,100,6,FALSE,50,5,15.47291093
7330,0,0,100,20,FALSE,40,5,15.50190904
7331,0,0,100,22,FALSE,40,5,17.003367
7339,0,0,100,8,FALSE,50,5,13.50518169
7340,0,0,100,10,FALSE,50,5,15.94225079
7332,0,0,100,24,FALSE,40,5,16.84233641
7341,0,0,100,12,FALSE,50,5,15.08055764
7333,0,0,100,26,FALSE,40,5,16.19283747
7334,0,0,100,28,FALSE,40,5,16.98976295
7342,0,0,100,14,FALSE,50,5,14.7524193
7343,0,0,100,16,FALSE,50,5,14.96479951
7344,0,0,100,18,FALSE,50,5,12.52903365
7351,0,0,100,2,FALSE,60,5,28.51239669
7345,0,0,100,20,FALSE,50,5,13.5010391
7352,0,0,100,4,FALSE,60,5,16.8503214
7335,0,0,100,30,FALSE,40,5,15.22909344
7353,0,0,100,6,FALSE,60,5,14.83011938
7346,0,0,100,22,FALSE,50,5,12.1671258
7354,0,0,100,8,FALSE,60,5,12.75744458
7347,0,0,100,24,FALSE,50,5,13.29700164
7355,0,0,100,10,FALSE,60,5,11.79981635
7348,0,0,100,26,FALSE,50,5,14.90725436
7349,0,0,100,28,FALSE,50,5,13.20783594
7350,0,0,100,30,FALSE,50,5,11.75548589
7356,0,0,100,12,FALSE,60,5,13.63636364
7357,0,0,100,14,FALSE,60,5,11.73624355
7366,0,0,100,2,FALSE,70,5,26.21671258
7358,0,0,100,16,FALSE,60,5,11.74471993
7359,0,0,100,18,FALSE,60,5,11.34608113
7367,0,0,100,4,FALSE,70,5,13.26905418
7360,0,0,100,20,FALSE,60,5,11.03619931
7368,0,0,100,6,FALSE,70,5,11.79981635
7361,0,0,100,22,FALSE,60,5,10.99086099
7369,0,0,100,8,FALSE,70,5,13.03292667
7370,0,0,100,10,FALSE,70,5,11.56514641
7362,0,0,100,24,FALSE,60,5,11.81578632
7363,0,0,100,26,FALSE,60,5,11.95775941
7371,0,0,100,12,FALSE,70,5,10.22205526
7364,0,0,100,28,FALSE,60,5,10.75230419
7365,0,0,100,30,FALSE,60,5,11.81248219
7373,0,0,100,16,FALSE,70,5,11.19375574
7372,0,0,100,14,FALSE,70,5,10.25287843
7381,0,0,100,2,FALSE,80,5,22.72727273
7374,0,0,100,18,FALSE,70,5,9.747204667
7382,0,0,100,4,FALSE,80,5,14.4322008
7375,0,0,100,20,FALSE,70,5,9.073993524
7383,0,0,100,6,FALSE,80,5,11.02846648
7384,0,0,100,8,FALSE,80,5,11.28820674
7377,0,0,100,24,FALSE,70,5,8.74555835
7376,0,0,100,22,FALSE,70,5,9.770868862
7385,0,0,100,10,FALSE,80,5,9.289868381
7378,0,0,100,26,FALSE,70,5,9.529843893
7379,0,0,100,28,FALSE,70,5,10.0755025
7380,0,0,100,30,FALSE,70,5,11.6414933
7387,0,0,100,14,FALSE,80,5,9.15095006
7386,0,0,100,12,FALSE,80,5,9.08673512
7396,0,0,100,2,FALSE,90,5,23.27823691
7388,0,0,100,16,FALSE,80,5,11.22436486
7397,0,0,100,4,FALSE,90,5,10.20814203
7398,0,0,100,6,FALSE,90,5,10.07346189
7390,0,0,100,20,FALSE,80,5,8.764680296
7389,0,0,100,18,FALSE,80,5,8.110516934
7391,0,0,100,22,FALSE,80,5,9.692159692
7399,0,0,100,8,FALSE,90,5,9.74025974
7400,0,0,100,10,FALSE,90,5,10.87133966
7392,0,0,100,24,FALSE,80,5,8.805445762
7393,0,0,100,26,FALSE,80,5,9.103764922
7401,0,0,100,12,FALSE,90,5,8.443943568
7402,0,0,100,14,FALSE,90,5,8.4092675
7394,0,0,100,28,FALSE,80,5,7.157432915
7403,0,0,100,16,FALSE,90,5,8.157330885
7395,0,0,100,30,FALSE,80,5,9.823944777
7411,0,0,100,2,FALSE,100,5,18.22773186
7412,0,0,100,4,FALSE,100,5,9.442913988
7404,0,0,100,18,FALSE,90,5,8.223950737
7405,0,0,100,20,FALSE,90,5,8.078391571
7413,0,0,100,6,FALSE,100,5,9.100091827
7406,0,0,100,22,FALSE,90,5,7.978048887
7414,0,0,100,8,FALSE,100,5,7.418339237
7415,0,0,100,10,FALSE,100,5,7.371696766
7407,0,0,100,24,FALSE,90,5,7.551802611
7416,0,0,100,12,FALSE,100,5,7.884631438
7408,0,0,100,26,FALSE,90,5,7.564738292
