[run number],influence-chance,cell-standard,baseline-dev,nchoices,services-normally-distributed,performance-dev,[step],avesatis
240,0,0,100,30,FALSE,15,40,37.32465723
257,0,0,100,4,FALSE,17,40,48.34710744
258,0,0,100,6,FALSE,17,40,42.61707989
249,0,0,100,18,FALSE,16,40,38.35412953
250,0,0,100,20,FALSE,16,40,38.16876903
259,0,0,100,8,FALSE,17,40,40.64672701
251,0,0,100,22,FALSE,16,40,38.60903406
260,0,0,100,10,FALSE,17,40,39.65411693
253,0,0,100,26,FALSE,16,40,37.63269054
261,0,0,100,12,FALSE,17,40,39.44820102
262,0,0,100,14,FALSE,17,40,39.11492548
263,0,0,100,16,FALSE,17,40,37.97061524
271,0,0,100,2,FALSE,18,40,49.63269054
252,0,0,100,24,FALSE,16,40,37.81091548
254,0,0,100,28,FALSE,16,40,37.68493011
272,0,0,100,4,FALSE,18,40,47.73492501
264,0,0,100,18,FALSE,17,40,37.36023335
255,0,0,100,30,FALSE,16,40,38.18910104
265,0,0,100,20,FALSE,17,40,37.7337973
266,0,0,100,22,FALSE,17,40,37.70387861
273,0,0,100,6,FALSE,18,40,42.37832874
274,0,0,100,8,FALSE,18,40,40.39748131
267,0,0,100,24,FALSE,17,40,37.96662275
275,0,0,100,10,FALSE,18,40,39.82756862
276,0,0,100,12,FALSE,18,40,39.93238167
268,0,0,100,26,FALSE,17,40,37.87878788
286,0,0,100,2,FALSE,19,40,49.54086318
277,0,0,100,14,FALSE,18,40,38.21077912
287,0,0,100,4,FALSE,19,40,48.13284359
269,0,0,100,28,FALSE,17,40,37.06934667
270,0,0,100,30,FALSE,17,40,36.98901238
288,0,0,100,6,FALSE,19,40,41.53351699
278,0,0,100,16,FALSE,18,40,39.02356902
279,0,0,100,18,FALSE,18,40,37.59250257
280,0,0,100,20,FALSE,18,40,37.49697936
281,0,0,100,22,FALSE,18,40,38.46910665
289,0,0,100,8,FALSE,19,40,41.184573
282,0,0,100,24,FALSE,18,40,37.77099054
290,0,0,100,10,FALSE,19,40,40.41934496
291,0,0,100,12,FALSE,19,40,38.00400701
301,0,0,100,2,FALSE,20,40,49.54086318
283,0,0,100,26,FALSE,18,40,37.80165289
292,0,0,100,14,FALSE,19,40,39.14318005
284,0,0,100,28,FALSE,18,40,38.13046288
285,0,0,100,30,FALSE,18,40,36.89085209
302,0,0,100,4,FALSE,20,40,47.88797062
293,0,0,100,16,FALSE,19,40,38.10529538
303,0,0,100,6,FALSE,20,40,41.44168962
294,0,0,100,18,FALSE,19,40,37.3872414
295,0,0,100,20,FALSE,19,40,37.72413126
304,0,0,100,8,FALSE,20,40,39.78092614
296,0,0,100,22,FALSE,19,40,37.82194237
305,0,0,100,10,FALSE,20,40,38.72564024
298,0,0,100,26,FALSE,19,40,36.75849403
306,0,0,100,12,FALSE,20,40,38.63010268
316,0,0,100,2,FALSE,21,40,48.89807163
299,0,0,100,28,FALSE,19,40,36.47757032
297,0,0,100,24,FALSE,19,40,36.99644668
307,0,0,100,14,FALSE,20,40,38.1260154
308,0,0,100,16,FALSE,20,40,37.58494031
300,0,0,100,30,FALSE,19,40,37.03650929
317,0,0,100,4,FALSE,21,40,47.1533517
309,0,0,100,18,FALSE,20,40,37.00372711
318,0,0,100,6,FALSE,21,40,42.08448118
310,0,0,100,20,FALSE,20,40,38.12527186
311,0,0,100,22,FALSE,20,40,36.12969522
319,0,0,100,8,FALSE,21,40,39.80716253
320,0,0,100,10,FALSE,21,40,38.40934599
313,0,0,100,26,FALSE,20,40,36.07162534
321,0,0,100,12,FALSE,21,40,38.11253026
312,0,0,100,24,FALSE,20,40,37.69912564
314,0,0,100,28,FALSE,20,40,36.23609836
332,0,0,100,4,FALSE,22,40,46.2962963
331,0,0,100,2,FALSE,22,40,49.26538108
323,0,0,100,16,FALSE,21,40,37.15029079
322,0,0,100,14,FALSE,21,40,36.27534082
324,0,0,100,18,FALSE,21,40,35.50748123
315,0,0,100,30,FALSE,20,40,35.57043792
333,0,0,100,6,FALSE,22,40,41.53351699
325,0,0,100,20,FALSE,21,40,35.37528394
326,0,0,100,22,FALSE,21,40,35.30762167
334,0,0,100,8,FALSE,22,40,39.15125279
327,0,0,100,24,FALSE,21,40,36.81279195
329,0,0,100,28,FALSE,21,40,35.43005816
335,0,0,100,10,FALSE,22,40,37.94000612
346,0,0,100,2,FALSE,23,40,48.34710744
328,0,0,100,26,FALSE,21,40,34.45546373
330,0,0,100,30,FALSE,21,40,35.46277825
336,0,0,100,12,FALSE,22,40,37.6450455
337,0,0,100,14,FALSE,22,40,37.14416896
338,0,0,100,16,FALSE,22,40,35.59534741
347,0,0,100,4,FALSE,23,40,45.5922865
348,0,0,100,6,FALSE,23,40,41.64370983
339,0,0,100,18,FALSE,22,40,35.0429428
341,0,0,100,22,FALSE,22,40,35.56561284
349,0,0,100,8,FALSE,23,40,38.37727929
340,0,0,100,20,FALSE,22,40,35.29312261
342,0,0,100,24,FALSE,22,40,35.96239071
350,0,0,100,10,FALSE,23,40,37.66452403
351,0,0,100,12,FALSE,23,40,35.34101344
344,0,0,100,28,FALSE,22,40,34.75325647
352,0,0,100,14,FALSE,23,40,35.85152222
343,0,0,100,26,FALSE,22,40,35.99449036
361,0,0,100,2,FALSE,24,40,48.34710744
345,0,0,100,30,FALSE,22,40,34.88331592
353,0,0,100,16,FALSE,23,40,34.85460667
362,0,0,100,4,FALSE,24,40,44.55157637
354,0,0,100,18,FALSE,23,40,35.42105547
363,0,0,100,6,FALSE,24,40,40.11937557
355,0,0,100,20,FALSE,23,40,34.08970084
364,0,0,100,8,FALSE,24,40,37.91814246
356,0,0,100,22,FALSE,23,40,34.39809349
365,0,0,100,10,FALSE,24,40,36.17488011
366,0,0,100,12,FALSE,24,40,35.67493113
357,0,0,100,24,FALSE,23,40,34.4731904
